time,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation_probability,cloud_cover,wind_speed_10m,shortwave_radiation
2025-03-19 04:00:00+00:00,-0.93299997,81.0,-5.5703387,,0.0,13.679999,0.0
2025-03-19 05:00:00+00:00,-0.833,78.0,-5.466008,,0.0,13.32,9.0
2025-03-19 06:00:00+00:00,-0.233,73.0,-5.110645,,0.0,14.759999,119.0
2025-03-19 07:00:00+00:00,0.867,69.0,-3.8696132,,0.0,14.04,286.0
2025-03-19 08:00:00+00:00,2.2670002,64.0,-2.3248334,,0.0,13.32,442.0
2025-03-19 09:00:00+00:00,3.617,60.0,-0.9208505,,0.0,14.04,570.0
2025-03-19 10:00:00+00:00,4.9170003,56.0,0.8494153,,0.0,14.04,650.0
2025-03-19 11:00:00+00:00,5.967,52.0,2.1110334,,0.0,13.679999,679.0
2025-03-19 12:00:00+00:00,6.767,50.0,2.7637582,,3.0,13.679999,647.0
2025-03-19 13:00:00+00:00,7.217,49.0,2.8858633,,3.0,12.959999,564.0
2025-03-19 14:00:00+00:00,7.217,50.0,2.7390394,,3.0,13.679999,440.0
2025-03-19 15:00:00+00:00,6.9170003,52.0,2.4198308,,0.0,14.04,294.0
2025-03-19 16:00:00+00:00,6.367,55.0,2.218029,,0.0,11.879999,131.0
2025-03-19 17:00:00+00:00,5.017,63.0,1.4196577,,0.0,8.64,13.0
2025-03-19 18:00:00+00:00,4.1670003,67.0,0.7312169,,0.0,7.5599995,0.0
2025-03-19 19:00:00+00:00,3.5170002,70.0,-0.07998371,,0.0,8.64,0.0
2025-03-19 20:00:00+00:00,3.0170002,71.0,-0.72504616,,0.0,9.36,0.0
2025-03-19 21:00:00+00:00,2.217,76.0,-1.766473,,0.0,11.159999,0.0
2025-03-19 22:00:00+00:00,2.167,68.0,-1.9693775,,0.0,10.799999,0.0
2025-03-19 23:00:00+00:00,1.617,69.0,-2.3506293,,0.0,9.36,0.0
2025-03-20 00:00:00+00:00,0.667,73.0,-3.4777975,,0.0,10.440001,0.0
2025-03-20 01:00:00+00:00,0.617,74.0,-3.353951,,0.0,9.36,0.0
2025-03-20 02:00:00+00:00,0.617,73.0,-3.3761678,,0.0,9.36,0.0
2025-03-20 03:00:00+00:00,0.117,75.0,-3.9959989,,0.0,10.08,0.0
2025-03-20 04:00:00+00:00,0.317,73.0,-3.8685002,,0.0,10.440001,0.0
2025-03-20 05:00:00+00:00,0.967,69.0,-3.2333188,,0.0,10.440001,11.0
2025-03-20 06:00:00+00:00,2.0670002,64.0,-1.9700117,,0.0,9.36,125.0
2025-03-20 07:00:00+00:00,3.5670002,58.0,-0.45732927,,0.0,9.36,288.0
2025-03-20 08:00:00+00:00,5.217,52.0,1.1503382,,0.0,9.72,446.0
2025-03-20 09:00:00+00:00,6.867,49.0,2.9173937,,0.0,10.440001,573.0
2025-03-20 10:00:00+00:00,8.367,47.0,5.2228527,,0.0,8.64,646.0
2025-03-20 11:00:00+00:00,9.467,48.0,6.7078648,,0.0,8.28,671.0
2025-03-20 12:00:00+00:00,10.516999,47.0,7.8842993,,0.0,6.8399997,638.0
2025-03-20 13:00:00+00:00,11.316999,45.0,8.202012,,0.0,6.8399997,556.0
2025-03-20 14:00:00+00:00,11.667,46.0,8.55947,,0.0,7.2,438.0
2025-03-20 15:00:00+00:00,11.867,47.0,8.836881,,0.0,7.2,288.0
2025-03-20 16:00:00+00:00,11.217,56.0,8.560331,,0.0,6.8399997,129.0
2025-03-20 17:00:00+00:00,8.917,65.0,6.090502,,0.0,7.92,14.0
2025-03-20 18:00:00+00:00,8.066999,64.0,4.5338,,0.0,11.5199995,0.0
2025-03-20 19:00:00+00:00,6.767,67.0,3.2903938,,0.0,10.440001,0.0
2025-03-20 20:00:00+00:00,5.367,68.0,1.7098498,,0.0,10.440001,0.0
2025-03-20 21:00:00+00:00,4.4170003,69.0,0.4433303,,0.0,11.879999,0.0
2025-03-20 22:00:00+00:00,4.1670003,67.0,-0.108783245,,0.0,13.32,0.0
2025-03-20 23:00:00+00:00,3.7670002,68.0,-0.53410816,,0.0,13.32,0.0
2025-03-21 00:00:00+00:00,3.2670002,68.0,-0.8896651,,0.0,11.879999,0.0
2025-03-21 01:00:00+00:00,3.0670002,68.0,-1.2203212,,0.0,12.599999,0.0
2025-03-21 02:00:00+00:00,2.8170002,68.0,-1.3969431,,0.0,11.879999,0.0
2025-03-21 03:00:00+00:00,2.167,70.0,-1.9197121,,0.0,10.799999,0.0
2025-03-21 04:00:00+00:00,2.117,70.0,-2.1334038,,0.0,11.879999,0.0
2025-03-21 05:00:00+00:00,3.0170002,66.0,-1.5394444,,0.0,14.04,13.0
2025-03-21 06:00:00+00:00,4.267,63.0,-0.3205278,,0.0,14.759999,128.0
2025-03-21 07:00:00+00:00,5.767,58.0,1.429533,,0.0,13.32,287.0
2025-03-21 08:00:00+00:00,7.267,54.0,3.0944428,,3.0,12.599999,439.0
2025-03-21 09:00:00+00:00,8.867,52.0,5.1607065,,50.0,10.799999,561.0
2025-03-21 10:00:00+00:00,10.117,51.0,7.2308216,,17.0,9.0,632.0
2025-03-21 11:00:00+00:00,11.117,50.0,8.745829,,0.0,7.5599995,663.0
2025-03-21 12:00:00+00:00,11.967,47.0,9.493624,,22.0,7.2,639.0
2025-03-21 13:00:00+00:00,12.417,43.0,9.477357,,96.0,6.12,558.0
2025-03-21 14:00:00+00:00,12.417,43.0,9.532689,,98.0,5.3999996,427.0
2025-03-21 15:00:00+00:00,12.417,41.0,9.485042,,91.0,5.04,280.0
2025-03-21 16:00:00+00:00,11.766999,46.0,9.146484,,100.0,3.96,129.0
2025-03-21 17:00:00+00:00,10.516999,47.0,8.237632,,100.0,0.71999997,13.0
2025-03-21 18:00:00+00:00,8.766999,54.0,6.060048,,100.0,3.96,0.0
2025-03-21 19:00:00+00:00,7.467,62.0,4.3434,,92.0,7.5599995,0.0
2025-03-21 20:00:00+00:00,7.267,61.0,3.815176,,93.0,9.36,0.0
2025-03-21 21:00:00+00:00,6.467,56.0,2.8892703,,96.0,8.28,0.0
2025-03-21 22:00:00+00:00,5.967,52.0,2.3008094,,98.0,7.5599995,0.0
2025-03-21 23:00:00+00:00,5.867,47.0,1.8706589,,99.0,8.64,0.0
2025-03-22 00:00:00+00:00,5.217,43.0,1.4507699,,100.0,5.7599998,0.0
2025-03-22 01:00:00+00:00,5.1670003,45.0,1.8250299,,100.0,3.2399998,0.0
2025-03-22 02:00:00+00:00,4.617,46.0,1.0950928,,100.0,4.32,0.0
2025-03-22 03:00:00+00:00,3.7670002,50.0,0.38272953,,90.0,3.6,0.0
2025-03-22 04:00:00+00:00,3.417,51.0,-0.23653364,,98.0,5.3999996,0.0
2025-03-22 05:00:00+00:00,4.017,55.0,1.0614395,,94.0,1.8,13.0
2025-03-22 06:00:00+00:00,5.317,46.0,1.8105083,,14.0,4.68,115.0
2025-03-22 07:00:00+00:00,6.9170003,43.0,3.368235,,1.0,5.3999996,292.0
2025-03-22 08:00:00+00:00,8.816999,42.0,4.961896,,0.0,8.64,446.0
2025-03-22 09:00:00+00:00,11.066999,37.0,7.29957,,0.0,9.0,567.0
2025-03-22 10:00:00+00:00,12.367,38.0,9.2285,,0.0,9.36,649.0
2025-03-22 11:00:00+00:00,13.766999,31.0,10.3401375,,0.0,10.799999,673.0
2025-03-22 12:00:00+00:00,14.417,29.0,10.716095,,0.0,11.159999,642.0
2025-03-22 13:00:00+00:00,14.766999,27.0,10.6543045,,0.0,10.799999,574.0
2025-03-22 14:00:00+00:00,14.867,26.0,10.72612,,0.0,9.72,454.0
2025-03-22 15:00:00+00:00,14.467,27.0,10.029486,,0.0,11.879999,297.0
2025-03-22 16:00:00+00:00,13.167,33.0,8.815052,,0.0,12.599999,139.0
2025-03-22 17:00:00+00:00,11.117,37.0,6.78249,,0.0,12.24,17.0
2025-03-22 18:00:00+00:00,9.667,45.0,5.7195206,,0.0,10.799999,0.0
2025-03-22 19:00:00+00:00,8.117,51.0,4.8384504,,0.0,6.4799995,0.0
2025-03-22 20:00:00+00:00,6.317,57.0,2.7531648,,0.0,8.28,0.0
2025-03-22 21:00:00+00:00,5.267,60.0,1.5580564,,56.0,9.0,0.0
2025-03-22 22:00:00+00:00,4.517,65.0,1.0176692,,0.0,7.92,0.0
2025-03-22 23:00:00+00:00,4.017,67.0,0.61363506,,64.0,7.2,0.0
2025-03-23 00:00:00+00:00,4.217,66.0,1.1267438,,90.0,5.04,0.0
2025-03-23 01:00:00+00:00,4.1670003,67.0,0.9937167,,100.0,5.7599998,0.0
2025-03-23 02:00:00+00:00,4.1670003,67.0,1.0987167,,100.0,5.04,0.0
2025-03-23 03:00:00+00:00,4.217,66.0,1.1267438,,100.0,5.04,0.0
2025-03-23 04:00:00+00:00,4.6670003,65.0,1.6602631,,100.0,4.68,0.0
2025-03-23 05:00:00+00:00,5.1670003,67.0,1.9749556,,80.0,6.8399997,12.0
2025-03-23 06:00:00+00:00,6.217,66.0,3.1470942,,95.0,6.8399997,75.0
2025-03-23 07:00:00+00:00,7.567,67.0,4.6396494,,64.0,7.5599995,166.0
2025-03-23 08:00:00+00:00,8.017,68.0,4.9924603,,100.0,9.0,215.0
2025-03-23 09:00:00+00:00,7.817,71.0,4.8686085,,100.0,9.0,130.0
2025-03-23 10:00:00+00:00,8.417,70.0,5.539015,,100.0,9.0,123.0
2025-03-23 11:00:00+00:00,9.967,69.0,7.289321,,100.0,9.36,316.0
2025-03-23 12:00:00+00:00,11.816999,64.0,9.23023,,100.0,9.72,482.0
2025-03-23 13:00:00+00:00,11.367,66.0,8.730957,,100.0,10.08,123.0
2025-03-23 14:00:00+00:00,9.967,79.0,7.9250193,,100.0,7.92,19.0
2025-03-23 15:00:00+00:00,9.266999,83.0,7.233143,,100.0,7.92,10.0
2025-03-23 16:00:00+00:00,8.667,87.0,6.4454203,,100.0,9.36,5.0
2025-03-23 17:00:00+00:00,8.266999,89.0,5.7681274,,100.0,11.159999,1.0
2025-03-23 18:00:00+00:00,8.266999,87.0,4.4322023,,100.0,19.8,0.0
2025-03-23 19:00:00+00:00,7.867,88.0,3.718072,,100.0,21.599998,0.0
2025-03-23 20:00:00+00:00,7.817,88.0,3.6570225,,100.0,21.599998,0.0
2025-03-23 21:00:00+00:00,7.6670003,90.0,3.7569618,,100.0,20.16,0.0
2025-03-23 22:00:00+00:00,7.317,89.0,3.39892,,84.0,19.44,0.0
2025-03-23 23:00:00+00:00,6.9170003,89.0,2.7033348,,100.0,20.880001,0.0
2025-03-24 00:00:00+00:00,6.817,87.0,2.880989,,100.0,18.359999,0.0
2025-03-24 01:00:00+00:00,6.6670003,87.0,2.2278194,,100.0,21.599998,0.0
2025-03-24 02:00:00+00:00,6.617,86.0,2.763742,,100.0,17.28,0.0
2025-03-24 03:00:00+00:00,6.617,86.0,2.5537424,,100.0,18.72,0.0
2025-03-24 04:00:00+00:00,6.467,90.0,2.4555588,,100.0,19.08,0.0
2025-03-24 05:00:00+00:00,6.6670003,89.0,2.6108847,,100.0,19.44,4.0
2025-03-24 06:00:00+00:00,7.517,86.0,3.534274,,100.0,19.44,81.0
2025-03-24 07:00:00+00:00,8.316999,85.0,4.5747423,,100.0,18.72,79.0
2025-03-24 08:00:00+00:00,10.516999,78.0,7.4016647,,36.0,15.84,378.0
2025-03-24 09:00:00+00:00,12.117,73.0,9.246074,,34.0,15.119999,504.0
2025-03-24 10:00:00+00:00,12.367,74.0,9.815349,,100.0,13.679999,341.0
2025-03-24 11:00:00+00:00,12.367,77.0,10.280079,,100.0,11.5199995,339.0
2025-03-24 12:00:00+00:00,12.967,76.0,10.982183,,100.0,11.5199995,292.0
2025-03-24 13:00:00+00:00,12.367,81.0,10.217219,,100.0,13.32,128.0
2025-03-24 14:00:00+00:00,11.117,90.0,8.7983265,,100.0,15.119999,72.0
2025-03-24 15:00:00+00:00,10.717,90.0,8.18489,,100.0,15.84,24.0
2025-03-24 16:00:00+00:00,10.467,91.0,8.384909,,100.0,12.599999,7.0
2025-03-24 17:00:00+00:00,10.016999,93.0,8.269263,,100.0,10.08,1.0
2025-03-24 18:00:00+00:00,9.867,93.0,8.02708,,100.0,10.440001,0.0
2025-03-24 19:00:00+00:00,9.717,93.0,7.8902435,,100.0,10.08,0.0
2025-03-24 20:00:00+00:00,9.566999,94.0,7.9526978,,99.0,8.64,0.0
2025-03-24 21:00:00+00:00,9.417,95.0,7.6471653,,100.0,9.72,0.0
2025-03-24 22:00:00+00:00,9.467,94.0,7.7216196,,96.0,9.36,0.0
2025-03-24 23:00:00+00:00,9.066999,95.0,7.363903,,100.0,8.64,0.0
2025-03-25 00:00:00+00:00,8.717,96.0,6.859145,,100.0,9.36,0.0
2025-03-25 01:00:00+00:00,8.266999,95.0,5.9959,,100.0,11.159999,0.0
2025-03-25 02:00:00+00:00,7.6670003,95.0,5.4616814,,100.0,9.72,0.0
2025-03-25 03:00:00+00:00,7.067,91.0,4.477647,,100.0,10.440001,0.0
2025-03-25 04:00:00+00:00,6.367,90.0,3.80482,,44.0,9.0,0.0
2025-03-25 05:00:00+00:00,6.117,89.0,3.7332535,,100.0,7.2,9.0
2025-03-25 06:00:00+00:00,6.267,87.0,3.7948828,,100.0,7.5599995,35.0
2025-03-25 07:00:00+00:00,6.9170003,83.0,4.543104,,63.0,6.8399997,169.0
2025-03-25 08:00:00+00:00,8.266999,74.0,5.671196,,99.0,7.92,417.0
2025-03-25 09:00:00+00:00,8.967,70.0,6.348233,,23.0,7.92,389.0
2025-03-25 10:00:00+00:00,9.766999,65.0,7.354721,,99.0,6.12,490.0
2025-03-25 11:00:00+00:00,10.717,61.0,8.042015,,83.0,7.92,445.0
2025-03-25 12:00:00+00:00,11.566999,58.0,8.445317,,77.0,11.5199995,561.0
2025-03-25 13:00:00+00:00,11.816999,58.0,8.836411,,8.0,10.440001,547.0
2025-03-25 14:00:00+00:00,11.867,57.0,8.847334,,11.0,10.440001,445.0
2025-03-25 15:00:00+00:00,11.566999,58.0,8.488221,,2.0,10.799999,296.0
2025-03-25 16:00:00+00:00,10.917,59.0,7.9253407,,0.0,9.72,147.0
2025-03-25 17:00:00+00:00,9.516999,68.0,6.8157167,,0.0,8.64,22.0
2025-03-25 18:00:00+00:00,8.417,74.0,6.374916,,0.0,4.32,0.0
2025-03-25 19:00:00+00:00,7.4170003,81.0,5.229022,,0.0,5.7599998,0.0
2025-03-25 20:00:00+00:00,6.517,82.0,4.346512,,0.0,4.68,0.0
2025-03-25 21:00:00+00:00,5.817,80.0,3.7145395,,0.0,2.8799999,0.0
2025-03-25 22:00:00+00:00,5.367,82.0,3.300363,,0.0,2.52,0.0
2025-03-25 23:00:00+00:00,5.067,79.0,2.4887805,,0.0,5.04,0.0
2025-03-26 00:00:00+00:00,4.617,78.0,2.3548532,,0.0,2.16,0.0
2025-03-26 01:00:00+00:00,4.217,78.0,1.6287427,,0.0,3.96,0.0
2025-03-26 02:00:00+00:00,4.117,77.0,1.1695766,,0.0,6.12,0.0
2025-03-26 03:00:00+00:00,3.667,77.0,0.4411912,,0.0,7.5599995,0.0
2025-03-26 04:00:00+00:00,3.5170002,77.0,0.37381792,,0.0,6.8399997,0.0
2025-03-26 05:00:00+00:00,4.4170003,74.0,1.5863976,,0.0,5.04,25.0
2025-03-26 06:00:00+00:00,6.967,66.0,4.537385,,0.0,3.2399998,154.0
2025-03-26 07:00:00+00:00,8.467,63.0,6.0637627,,0.0,3.96,316.0
2025-03-26 08:00:00+00:00,10.016999,58.0,7.771826,,0.0,3.2399998,469.0
2025-03-26 09:00:00+00:00,11.066999,48.0,9.084378,,0.0,1.4399999,591.0
2025-03-26 10:00:00+00:00,12.566999,42.0,10.4470825,,0.0,5.04,667.0
2025-03-26 11:00:00+00:00,13.367,45.0,11.439317,,0.0,6.4799995,691.0
2025-03-26 12:00:00+00:00,14.117,40.0,11.634637,,0.0,7.92,664.0
2025-03-26 13:00:00+00:00,14.467,39.0,11.52798,,0.0,7.92,589.0
2025-03-26 14:00:00+00:00,14.617,39.0,11.622847,,0.0,6.8399997,467.0
2025-03-26 15:00:00+00:00,14.566999,39.0,11.670591,,0.0,6.12,314.0
2025-03-26 16:00:00+00:00,13.617,47.0,10.757342,,0.0,7.92,152.0
2025-03-26 17:00:00+00:00,11.816999,57.0,9.155775,,0.0,7.92,24.0
2025-03-26 18:00:00+00:00,10.967,58.0,8.516236,,0.0,5.7599998,0.0
2025-03-26 19:00:00+00:00,9.867,60.0,7.051648,,0.0,7.5599995,0.0
2025-03-26 20:00:00+00:00,9.066999,58.0,5.8287144,,0.0,9.0,0.0
2025-03-26 21:00:00+00:00,8.867,57.0,5.663028,,0.0,8.28,0.0
2025-03-26 22:00:00+00:00,8.316999,57.0,5.3456917,,0.0,6.12,0.0
2025-03-26 23:00:00+00:00,8.017,57.0,4.7919073,,0.0,7.5599995,0.0
2025-03-27 00:00:00+00:00,7.367,59.0,4.6986084,,0.0,3.6,0.0
2025-03-27 01:00:00+00:00,6.717,62.0,3.5867724,,0.0,6.8399997,0.0
2025-03-27 02:00:00+00:00,6.967,61.0,4.1536818,,100.0,4.68,0.0
2025-03-27 03:00:00+00:00,6.317,63.0,3.7924976,,99.0,2.52,0.0
2025-03-27 04:00:00+00:00,5.4170003,67.0,2.3134937,,94.0,6.4799995,0.0
2025-03-27 05:00:00+00:00,5.767,66.0,2.9454002,,0.0,4.68,27.0
2025-03-27 06:00:00+00:00,6.817,66.0,3.7864056,,0.0,7.2,156.0
2025-03-27 07:00:00+00:00,7.1670003,86.0,4.790923,,20.0,7.92,301.0
2025-03-27 08:00:00+00:00,8.566999,84.0,6.5738125,,100.0,6.8399997,338.0
2025-03-27 09:00:00+00:00,9.417,81.0,7.3877726,,100.0,7.5599995,320.0
2025-03-27 10:00:00+00:00,11.117,75.0,8.843939,,2.0,10.08,528.0
2025-03-27 11:00:00+00:00,12.417,69.0,10.789975,,1.0,10.799999,680.0
2025-03-27 12:00:00+00:00,12.717,67.0,10.422802,,3.0,13.32,637.0
2025-03-27 13:00:00+00:00,12.417,69.0,9.574617,,45.0,14.04,529.0
2025-03-27 14:00:00+00:00,12.167,66.0,9.120567,,8.0,14.04,406.0
2025-03-27 15:00:00+00:00,11.717,67.0,8.780937,,7.0,12.959999,309.0
2025-03-27 16:00:00+00:00,11.016999,73.0,7.99984,,100.0,14.4,108.0
2025-03-27 17:00:00+00:00,9.566999,81.0,6.678931,,27.0,13.679999,13.0
2025-03-27 18:00:00+00:00,8.617,83.0,6.0709696,,0.0,10.440001,0.0
2025-03-27 19:00:00+00:00,7.717,86.0,5.089387,,2.0,10.440001,0.0
2025-03-27 20:00:00+00:00,6.867,89.0,4.1652813,,0.0,10.440001,0.0
2025-03-27 21:00:00+00:00,6.317,90.0,3.5869975,,0.0,10.08,0.0
2025-03-27 22:00:00+00:00,5.767,91.0,3.1149826,,0.0,9.0,0.0
2025-03-27 23:00:00+00:00,5.067,92.0,2.2548332,,2.0,9.36,0.0
2025-03-28 00:00:00+00:00,4.467,93.0,1.5690489,,24.0,9.36,0.0
2025-03-28 01:00:00+00:00,3.867,94.0,1.0425363,,72.0,8.28,0.0
2025-03-28 02:00:00+00:00,3.467,96.0,0.5188241,,100.0,9.0,0.0
2025-03-28 03:00:00+00:00,3.2670002,96.0,0.22964954,,100.0,9.36,0.0
2025-03-28 04:00:00+00:00,2.617,95.0,-0.29957008,,100.0,7.5599995,0.0
2025-03-28 05:00:00+00:00,2.2670002,95.0,-0.7095108,,100.0,7.5599995,19.0
2025-03-28 06:00:00+00:00,2.667,94.0,-0.42413163,,100.0,8.64,102.0
2025-03-28 07:00:00+00:00,4.017,93.0,0.9296427,,100.0,10.08,211.0
2025-03-28 08:00:00+00:00,6.467,86.0,3.5287905,,23.0,10.799999,384.0
2025-03-28 09:00:00+00:00,9.867,73.0,7.167756,,0.0,11.879999,585.0
2025-03-28 10:00:00+00:00,13.016999,59.0,10.650939,,1.0,12.599999,667.0
2025-03-28 11:00:00+00:00,14.617,50.0,12.21274,,21.0,12.24,683.0
2025-03-28 12:00:00+00:00,15.816999,44.0,12.929346,,37.0,12.24,622.0
2025-03-28 13:00:00+00:00,16.317001,39.0,12.559134,,100.0,14.04,555.0
2025-03-28 14:00:00+00:00,16.517,37.0,12.633705,,89.0,14.04,425.0
2025-03-28 15:00:00+00:00,15.867,39.0,12.221018,,11.0,12.599999,301.0
2025-03-28 16:00:00+00:00,14.717,44.0,11.240677,,91.0,12.24,156.0
2025-03-28 17:00:00+00:00,12.816999,50.0,9.719688,,98.0,9.72,27.0
2025-03-28 18:00:00+00:00,11.367,54.0,7.9602375,,100.0,11.5199995,0.0
2025-03-28 19:00:00+00:00,10.117,59.0,6.5139465,,61.0,12.959999,0.0
2025-03-28 20:00:00+00:00,8.816999,64.0,5.513747,,30.0,10.799999,0.0
2025-03-28 21:00:00+00:00,7.867,69.0,4.7486362,,66.0,9.72,0.0
2025-03-28 22:00:00+00:00,7.067,73.0,3.9005127,,99.0,10.08,0.0
2025-03-28 23:00:00+00:00,6.4170003,74.0,3.1724439,,79.0,10.08,0.0
2025-03-29 00:00:00+00:00,6.1670003,74.0,3.0376348,,95.0,9.0,0.0
2025-03-29 01:00:00+00:00,5.817,75.0,2.6615677,,100.0,9.0,0.0
2025-03-29 02:00:00+00:00,5.317,75.0,2.1845136,,100.0,8.28,0.0
2025-03-29 03:00:00+00:00,5.017,76.0,2.024333,,98.0,7.2,0.0
2025-03-29 04:00:00+00:00,4.517,77.0,1.4744854,,98.0,7.2,0.0
2025-03-29 05:00:00+00:00,4.767,76.0,1.6294456,,98.0,7.92,31.0
2025-03-29 06:00:00+00:00,5.867,72.0,2.5182958,,98.0,9.72,154.0
2025-03-29 07:00:00+00:00,7.517,67.0,4.003887,,73.0,11.5199995,303.0
2025-03-29 08:00:00+00:00,10.967,54.0,7.02172,,40.0,14.759999,474.0
2025-03-29 09:00:00+00:00,12.617,48.0,8.815537,,44.0,15.119999,591.0
2025-03-29 10:00:00+00:00,13.566999,43.0,9.804258,,100.0,16.199999,651.0
2025-03-29 11:00:00+00:00,14.467,38.0,10.592268,,100.0,14.759999,616.0
2025-03-29 12:00:00+00:00,15.367,36.0,11.447071,,100.0,14.759999,606.0
2025-03-29 13:00:00+00:00,15.917,33.0,11.731554,,98.0,14.759999,577.0
2025-03-29 14:00:00+00:00,15.816999,31.0,10.981506,,97.0,17.28,468.0
2025-03-29 15:00:00+00:00,15.167,32.0,10.627499,,100.0,15.119999,308.0
2025-03-29 16:00:00+00:00,14.367,35.0,10.111865,,100.0,13.679999,112.0
2025-03-29 17:00:00+00:00,13.016999,39.0,9.485623,,100.0,9.0,20.0
2025-03-29 18:00:00+00:00,11.867,42.0,8.595404,,100.0,7.2,0.0
2025-03-29 19:00:00+00:00,10.766999,46.0,7.5850563,,100.0,6.8399997,0.0
2025-03-29 20:00:00+00:00,9.967,51.0,7.0480633,,97.0,5.7599998,0.0
2025-03-29 21:00:00+00:00,9.217,60.0,6.9757824,,78.0,2.8799999,0.0
2025-03-29 22:00:00+00:00,8.316999,64.0,5.717329,,76.0,5.3999996,0.0
2025-03-29 23:00:00+00:00,7.567,64.0,4.6885614,,59.0,6.4799995,0.0
2025-03-30 00:00:00+00:00,7.017,68.0,3.982479,,24.0,7.92,0.0
2025-03-30 01:00:00+00:00,6.567,71.0,3.6142406,,1.0,7.5599995,0.0
2025-03-30 02:00:00+00:00,6.017,76.0,3.34764,,3.0,6.12,0.0
2025-03-30 03:00:00+00:00,5.517,77.0,2.847402,,31.0,5.7599998,0.0
2025-03-30 04:00:00+00:00,5.067,79.0,2.3312807,,82.0,6.12,0.0
2025-03-30 05:00:00+00:00,5.467,81.0,2.7568164,,11.0,6.8399997,32.0
2025-03-30 06:00:00+00:00,7.067,78.0,4.5479107,,9.0,6.8399997,160.0
2025-03-30 07:00:00+00:00,9.016999,73.0,6.4224586,,25.0,8.64,304.0
2025-03-30 08:00:00+00:00,10.867,66.0,8.340389,,13.0,8.64,430.0
2025-03-30 09:00:00+00:00,12.766999,58.0,10.018681,,96.0,10.08,525.0
2025-03-30 10:00:00+00:00,13.066999,56.0,10.220523,,52.0,10.440001,486.0
2025-03-30 11:00:00+00:00,14.016999,53.0,11.933266,,12.0,8.64,631.0
2025-03-30 12:00:00+00:00,14.967,50.0,12.872379,,75.0,6.12,565.0
2025-03-30 13:00:00+00:00,15.217,48.0,12.746986,,100.0,7.5599995,415.0
2025-03-30 14:00:00+00:00,14.816999,48.0,12.326319,,100.0,7.2,109.0
2025-03-30 15:00:00+00:00,14.367,50.0,11.857166,,100.0,7.5599995,53.0
2025-03-30 16:00:00+00:00,13.766999,53.0,11.260383,,100.0,7.92,15.0
2025-03-30 17:00:00+00:00,13.016999,57.0,10.685565,,100.0,7.2,5.0
2025-03-30 18:00:00+00:00,12.266999,64.0,10.087838,,100.0,7.5599995,0.0
2025-03-30 19:00:00+00:00,11.617,67.0,9.499854,,100.0,7.2,0.0
2025-03-30 20:00:00+00:00,11.066999,71.0,8.7043,,100.0,9.36,0.0
2025-03-30 21:00:00+00:00,10.367,77.0,8.381167,,100.0,7.5599995,0.0
2025-03-30 22:00:00+00:00,9.667,84.0,7.5567055,,100.0,9.36,0.0
2025-03-30 23:00:00+00:00,9.217,88.0,7.164214,,100.0,9.36,0.0
2025-03-31 00:00:00+00:00,8.917,89.0,6.7800636,,100.0,9.72,0.0
2025-03-31 01:00:00+00:00,8.717,90.0,6.834324,,100.0,7.92,0.0
2025-03-31 02:00:00+00:00,8.566999,90.0,6.8587627,,100.0,6.4799995,0.0
2025-03-31 03:00:00+00:00,8.467,92.0,7.232194,,100.0,3.6,0.0
2025-03-31 04:00:00+00:00,8.316999,93.0,7.1894703,,100.0,2.8799999,0.0
2025-03-31 05:00:00+00:00,8.516999,93.0,7.4903126,,100.0,2.52,2.0
2025-03-31 06:00:00+00:00,8.717,91.0,7.503461,,100.0,3.6,17.0
2025-03-31 07:00:00+00:00,8.766999,91.0,7.0930176,,100.0,6.8399997,79.0
2025-03-31 08:00:00+00:00,9.016999,89.0,7.323963,,100.0,6.8399997,95.0
2025-03-31 09:00:00+00:00,9.167,88.0,7.7322397,,100.0,5.04,92.0
2025-03-31 10:00:00+00:00,9.217,89.0,7.834694,,100.0,5.04,69.0
2025-03-31 11:00:00+00:00,8.917,93.0,7.2537413,,100.0,7.5599995,70.0
2025-03-31 12:00:00+00:00,8.467,93.0,6.588174,,100.0,8.28,54.0
2025-03-31 13:00:00+00:00,8.617,92.0,6.788328,,100.0,7.92,61.0
2025-03-31 14:00:00+00:00,8.467,91.0,6.5112133,,100.0,8.28,52.0
2025-03-31 15:00:00+00:00,8.167,92.0,6.335887,,100.0,7.2,37.0
2025-03-31 16:00:00+00:00,8.266999,92.0,6.4595137,,100.0,7.2,44.0
2025-03-31 17:00:00+00:00,7.967,94.0,6.1634474,,100.0,7.2,5.0
2025-03-31 18:00:00+00:00,8.017,94.0,6.277857,,100.0,6.8399997,0.0
2025-03-31 19:00:00+00:00,8.066999,95.0,6.11475,,100.0,8.64,0.0
2025-03-31 20:00:00+00:00,8.167,95.0,6.1340027,,100.0,9.36,0.0
2025-03-31 21:00:00+00:00,8.217,95.0,6.196184,,100.0,9.36,0.0
2025-03-31 22:00:00+00:00,8.217,95.0,6.3536844,,100.0,8.28,0.0
2025-03-31 23:00:00+00:00,8.117,96.0,6.2144356,,100.0,8.64,0.0
2025-04-01 00:00:00+00:00,7.9170003,97.0,6.002784,,100.0,8.64,0.0
2025-04-01 01:00:00+00:00,7.717,98.0,5.7907085,,100.0,8.64,0.0
2025-04-01 02:00:00+00:00,7.517,98.0,5.48965,,100.0,9.0,0.0
